mutation probability,stability,morality,cycle length,generation count,seed
0.001,0.001,0.0114,0,1000,19561842
0.001,0.001,0.0017,0,1000,19561843
0.001,0.001,0.0006,0,1000,19561844
0.001,0.001,0.0031,0,1000,19561845
0.001,0.001,0.0486,0,1000,19561846
0.001,0.001,0.0005,0,1000,19561847
0.001,0.001,0.0041,0,1000,19561848
0.001,0.001,0.0251,0,1000,19561849
0.001,0.001,0.0006,0,1000,19561850
0.001,0.001,0.0005,0,1000,19561851
0.001,0.001,0.0004,0,1000,19561852
0.001,0.001,0.0408,0,1000,19561853
0.001,0.001,0.0004,0,1000,19561854
0.001,0.001,0.0161,0,1000,19561855
0.001,0.001,0.0223,0,1000,19561856
0.001,0.001,0.0008,0,1000,19561857
0.001,0.001,0.0148,0,1000,19561858
0.001,0.001,0.0262,0,1000,19561859
0.001,0.001,0.0005,0,1000,19561860
0.001,0.001,0.0004,0,1000,19561861
0.001,0.001,0.0197,0,1000,19561862
0.001,0.001,0.0145,0,1000,19561863
0.001,0.001,0.0004,0,1000,19561864
0.001,0.001,0.0003,0,1000,19561865
0.001,0.001,0.0121,0,1000,19561866
0.001,0.001,0.0015,0,1000,19561867
0.001,0.001,0.0007,0,1000,19561868
0.001,0.001,0.0007,0,1000,19561869
0.001,0.001,0.0006,0,1000,19561870
0.001,0.001,0.0079,0,1000,19561871
0.001,0.001,0.0004,0,1000,19561872
0.001,0.001,0.0006,0,1000,19561873
0.001,0.001,0.0005,0,1000,19561874
0.001,0.001,0.0092,0,1000,19561875
0.001,0.001,0.0156,0,1000,19561876
0.001,0.001,0.0011,0,1000,19561877
0.001,0.001,0.0004,0,1000,19561878
0.001,0.001,0.0254,0,1000,19561879
0.001,0.001,0.0007,0,1000,19561880
0.001,0.001,0.0177,0,1000,19561881
0.001,0.001,0.0005,0,1000,19561882
0.001,0.001,0.0114,0,1000,19561883
0.001,0.001,0.0018,0,1000,19561884
0.001,0.001,0.0007,0,1000,19561885
0.001,0.001,0.0196,0,1000,19561886
0.001,0.001,0.0132,0,1000,19561887
0.001,0.001,0.0047,0,1000,19561888
0.001,0.001,0.0049,0,1000,19561889
0.001,0.001,0.0357,0,1000,19561890
0.001,0.001,0.0054,0,1000,19561891
0.001,0.001,0.009,0,1000,19561892
0.001,0.001,0.0041,0,1000,19561893
0.001,0.001,0.0005,0,1000,19561894
0.001,0.001,0.0004,0,1000,19561895
0.001,0.001,0.0004,0,1000,19561896
0.001,0.001,0.0149,0,1000,19561897
0.001,0.001,0.0005,0,1000,19561898
0.001,0.001,0.0006,0,1000,19561899
0.001,0.001,0.0103,0,1000,19561900
0.001,0.001,0.0051,0,1000,19561901
0.001,0.001,0.0005,0,1000,19561902
0.001,0.001,0.0005,0,1000,19561903
0.001,0.001,0.0059,0,1000,19561904
0.001,0.001,0.0005,0,1000,19561905
0.001,0.001,0.0083,0,1000,19561906
0.001,0.001,0.0005,0,1000,19561907
0.001,0.001,0.0005,0,1000,19561908
0.001,0.001,0.0103,0,1000,19561909
0.001,0.001,0.0009,0,1000,19561910
0.001,0.001,0.0168,0,1000,19561911
0.001,0.001,0.0346,0,1000,19561912
0.001,0.001,0.0006,0,1000,19561913
0.001,0.001,0.0426,0,1000,19561914
0.001,0.001,0.0004,0,1000,19561915
0.001,0.001,0.0007,0,1000,19561916
0.001,0.001,0.0114,0,1000,19561917
0.001,0.001,0.0011,0,1000,19561918
0.001,0.001,0.0039,0,1000,19561919
0.001,0.001,0.0103,0,1000,19561920
0.001,0.001,0.0141,0,1000,19561921
0.001,0.001,0.016,0,1000,19561922
0.001,0.001,0.0005,0,1000,19561923
0.001,0.001,0.0031,0,1000,19561924
0.001,0.001,0.0005,0,1000,19561925
0.001,0.001,0.0127,0,1000,19561926
0.001,0.001,0.0191,0,1000,19561927
0.001,0.001,0.0024,0,1000,19561928
0.001,0.001,0.0049,0,1000,19561929
0.001,0.001,0.0005,0,1000,19561930
0.01,0.001,0.0048,0,1000,19561831
0.01,0.001,0.0049,0,1000,19561832
0.01,0.001,0.003,0,1000,19561833
0.01,0.001,0.0041,0,1000,19561834
0.01,0.001,0.0031,0,1000,19561835
0.01,0.001,0.0033,0,1000,19561836
0.01,0.001,0.0094,0,1000,19561837
0.01,0.001,0.0031,0,1000,19561838
0.01,0.001,0.0032,0,1000,19561839
0.01,0.001,0.0054,0,1000,19561840
0.01,0.001,0.0034,0,1000,19561841
0.01,0.001,0.0037,0,1000,19561842
0.01,0.001,0.0043,0,1000,19561843
0.01,0.001,0.0039,0,1000,19561844
0.01,0.001,0.003,0,1000,19561845
0.01,0.001,0.0059,0,1000,19561846
0.01,0.001,0.0032,0,1000,19561847
0.01,0.001,0.0033,0,1000,19561848
0.01,0.001,0.006,0,1000,19561849
0.01,0.001,0.0035,0,1000,19561850
0.01,0.001,0.003,0,1000,19561851
0.01,0.001,0.0031,0,1000,19561852
0.01,0.001,0.0044,0,1000,19561853
0.01,0.001,0.0032,0,1000,19561854
0.01,0.001,0.0032,0,1000,19561855
0.01,0.001,0.0051,0,1000,19561856
0.01,0.001,0.0033,0,1000,19561857
0.01,0.001,0.0037,0,1000,19561858
0.01,0.001,0.0033,0,1000,19561859
0.01,0.001,0.0039,0,1000,19561860
0.01,0.001,0.003,0,1000,19561861
0.01,0.001,0.0051,0,1000,19561862
0.01,0.001,0.0078,0,1000,19561863
0.01,0.001,0.0029,0,1000,19561864
0.01,0.001,0.0029,0,1000,19561865
0.01,0.001,0.0029,0,1000,19561866
0.01,0.001,0.0037,0,1000,19561867
0.01,0.001,0.0033,0,1000,19561868
0.01,0.001,0.0032,0,1000,19561869
0.01,0.001,0.0032,0,1000,19561870
0.01,0.001,0.0061,0,1000,19561871
0.01,0.001,0.0028,0,1000,19561872
0.01,0.001,0.0032,0,1000,19561873
0.01,0.001,0.003,0,1000,19561874
0.01,0.001,0.003,0,1000,19561875
0.01,0.001,0.0034,0,1000,19561876
0.01,0.001,0.0035,0,1000,19561877
0.01,0.001,0.0032,0,1000,19561878
0.01,0.001,0.0042,0,1000,19561879
0.01,0.001,0.006,0,1000,19561880
0.01,0.001,0.0101,0,1000,19561881
0.01,0.001,0.0087,0,1000,19561882
0.01,0.001,0.0029,0,1000,19561883
0.01,0.001,0.0032,0,1000,19561884
0.01,0.001,0.0032,0,1000,19561885
0.01,0.001,0.0029,0,1000,19561886
0.01,0.001,0.005,0,1000,19561887
0.01,0.001,0.0046,0,1000,19561888
0.01,0.001,0.003,0,1000,19561889
0.01,0.001,0.0036,0,1000,19561890
0.01,0.001,0.0036,0,1000,19561891
0.01,0.001,0.0061,0,1000,19561892
0.01,0.001,0.003,0,1000,19561893
0.01,0.001,0.003,0,1000,19561894
0.01,0.001,0.0029,0,1000,19561895
0.01,0.001,0.0029,0,1000,19561896
0.01,0.001,0.0035,0,1000,19561897
0.01,0.001,0.005,0,1000,19561898
0.01,0.001,0.0033,0,1000,19561899
0.01,0.001,0.0035,0,1000,19561900
0.01,0.001,0.0042,0,1000,19561901
0.01,0.001,0.0065,0,1000,19561902
0.01,0.001,0.0031,0,1000,19561903
0.01,0.001,0.0032,0,1000,19561904
0.01,0.001,0.0031,0,1000,19561905
0.01,0.001,0.0065,0,1000,19561906
0.01,0.001,0.0037,0,1000,19561907
0.01,0.001,0.0031,0,1000,19561908
0.01,0.001,0.0032,0,1000,19561909
0.01,0.001,0.0031,0,1000,19561910
0.01,0.001,0.0044,0,1000,19561911
0.01,0.001,0.0059,0,1000,19561912
0.01,0.001,0.0034,0,1000,19561913
0.01,0.001,0.0049,0,1000,19561914
0.01,0.001,0.0029,0,1000,19561915
0.01,0.001,0.0031,0,1000,19561916
0.01,0.001,0.0052,0,1000,19561917
0.01,0.001,0.0032,0,1000,19561918
0.01,0.001,0.003,0,1000,19561919
0.01,0.001,0.0047,0,1000,19561920
0.01,0.001,0.0071,0,1000,19561921
0.01,0.001,0.0034,0,1000,19561922
0.01,0.001,0.003,0,1000,19561923
0.01,0.001,0.0033,0,1000,19561924
0.01,0.001,0.0031,0,1000,19561925
0.01,0.001,0.0032,0,1000,19561926
0.01,0.001,0.0034,0,1000,19561927
0.01,0.001,0.003,0,1000,19561928
0.01,0.001,0.0033,0,1000,19561929
0.01,0.001,0.003,0,1000,19561930
0.1,0.001,0.029,0,1000,19561831
0.1,0.001,0.0297,0,1000,19561832
0.1,0.001,0.0286,0,1000,19561833
0.1,0.001,0.0291,0,1000,19561834
0.1,0.001,0.0288,0,1000,19561835
0.1,0.001,0.029,0,1000,19561836
0.1,0.001,0.0291,0,1000,19561837
0.1,0.001,0.0289,0,1000,19561838
0.1,0.001,0.0289,0,1000,19561839
0.1,0.001,0.0292,0,1000,19561840
0.1,0.001,0.0284,0,1000,19561841
0.1,0.001,0.0291,0,1000,19561842
0.1,0.001,0.029,0,1000,19561843
0.1,0.001,0.0291,0,1000,19561844
0.1,0.001,0.0288,0,1000,19561845
0.1,0.001,0.0294,0,1000,19561846
0.1,0.001,0.0286,0,1000,19561847
0.1,0.001,0.0288,0,1000,19561848
0.1,0.001,0.0298,0,1000,19561849
0.1,0.001,0.0293,0,1000,19561850
0.1,0.001,0.029,0,1000,19561851
0.1,0.001,0.0286,0,1000,19561852
0.1,0.001,0.0294,0,1000,19561853
0.1,0.001,0.0286,0,1000,19561854
0.1,0.001,0.0288,0,1000,19561855
0.1,0.001,0.0291,0,1000,19561856
0.1,0.001,0.0292,0,1000,19561857
0.1,0.001,0.029,0,1000,19561858
0.1,0.001,0.0293,0,1000,19561859
0.1,0.001,0.0288,0,1000,19561860
0.1,0.001,0.0289,0,1000,19561861
0.1,0.001,0.0292,0,1000,19561862
0.1,0.001,0.0296,0,1000,19561863
0.1,0.001,0.0287,0,1000,19561864
0.1,0.001,0.0287,0,1000,19561865
0.1,0.001,0.0284,0,1000,19561866
0.1,0.001,0.0292,0,1000,19561867
0.1,0.001,0.029,0,1000,19561868
0.1,0.001,0.0287,0,1000,19561869
0.1,0.001,0.029,0,1000,19561870
0.1,0.001,0.0287,0,1000,19561871
0.1,0.001,0.0287,0,1000,19561872
0.1,0.001,0.0291,0,1000,19561873
0.1,0.001,0.0287,0,1000,19561874
0.1,0.001,0.0288,0,1000,19561875
0.1,0.001,0.0293,0,1000,19561876
0.1,0.001,0.0292,0,1000,19561877
0.1,0.001,0.0286,0,1000,19561878
0.1,0.001,0.0291,0,1000,19561879
0.1,0.001,0.0291,0,1000,19561880
0.1,0.001,0.0297,0,1000,19561881
0.1,0.001,0.0288,0,1000,19561882
0.1,0.001,0.0285,0,1000,19561883
0.1,0.001,0.0289,0,1000,19561884
0.1,0.001,0.0289,0,1000,19561885
0.1,0.001,0.0286,0,1000,19561886
0.1,0.001,0.0293,0,1000,19561887
0.1,0.001,0.0291,0,1000,19561888
0.1,0.001,0.0288,0,1000,19561889
0.1,0.001,0.0293,0,1000,19561890
0.1,0.001,0.0288,0,1000,19561891
0.1,0.001,0.0286,0,1000,19561892
0.1,0.001,0.0288,0,1000,19561893
0.1,0.001,0.029,0,1000,19561894
0.1,0.001,0.0289,0,1000,19561895
0.1,0.001,0.0285,0,1000,19561896
0.1,0.001,0.0295,0,1000,19561897
0.1,0.001,0.0288,0,1000,19561898
0.1,0.001,0.0292,0,1000,19561899
0.1,0.001,0.0294,0,1000,19561900
0.1,0.001,0.0293,0,1000,19561901
0.1,0.001,0.0291,0,1000,19561902
0.1,0.001,0.0283,0,1000,19561903
0.1,0.001,0.029,0,1000,19561904
0.1,0.001,0.0288,0,1000,19561905
0.1,0.001,0.0293,0,1000,19561906
0.1,0.001,0.0289,0,1000,19561907
0.1,0.001,0.0291,0,1000,19561908
0.1,0.001,0.0289,0,1000,19561909
0.1,0.001,0.029,0,1000,19561910
0.1,0.001,0.0292,0,1000,19561911
0.1,0.001,0.0295,0,1000,19561912
0.1,0.001,0.0285,0,1000,19561913
0.1,0.001,0.0296,0,1000,19561914
0.1,0.001,0.0284,0,1000,19561915
0.1,0.001,0.0292,0,1000,19561916
0.1,0.001,0.0292,0,1000,19561917
0.1,0.001,0.0289,0,1000,19561918
0.1,0.001,0.0287,0,1000,19561919
0.1,0.001,0.0296,0,1000,19561920
0.1,0.001,0.0299,0,1000,19561921
0.1,0.001,0.0289,0,1000,19561922
0.1,0.001,0.0288,0,1000,19561923
0.1,0.001,0.0295,0,1000,19561924
0.1,0.001,0.0288,0,1000,19561925
0.1,0.001,0.0287,0,1000,19561926
0.1,0.001,0.0291,0,1000,19561927
0.1,0.001,0.0288,0,1000,19561928
0.1,0.001,0.029,0,1000,19561929
0.1,0.001,0.029,0,1000,19561930
